"m","value"
207,-1.29561783443051
207,-1.26437684577706
207,-1.2752660616209
207,-1.26308532000066
207,-1.27688501778882
207,-1.27230389652035
207,-1.27374550117099
207,-1.29723351211975
207,-1.26906121535001
207,-1.26495134556284
207,-1.26811317149776
207,-1.26913841583154
207,-1.27026386904089
207,-1.28140793760537
207,-1.26565812719292
207,-1.27367352343428
207,-1.28917487686809
207,-1.28814069276102
207,-1.30695636792727
207,-1.26103135473754
207,-1.2769123078145
208,-1.27407210428789
208,-1.28851926194607
208,-1.28016719612847
208,-1.27402860620046
208,-1.28491784049036
208,-1.27964907639166
208,-1.27075556871922
208,-1.26850172483615
208,-1.27661905825591
208,-1.29107378715891
208,-1.27445225923508
208,-1.27668859421592
208,-1.26965757054113
208,-1.28079745109451
208,-1.27485126062976
208,-1.27784127451199
208,-1.29827627867159
208,-1.26558958458862
208,-1.27902135172221
208,-1.28704619174525
208,-1.2784284723335
208,-1.30315135419461
208,-1.2869435461473
208,-1.27146979868876
209,-1.27891746804333
209,-1.26968316814848
209,-1.26239654239692
209,-1.28846384161894
209,-1.27071157548033
209,-1.26950908733702
209,-1.29001705708356
209,-1.29425401121266
209,-1.28106204746224
209,-1.27035050698904
209,-1.27612772702425
209,-1.28046241243501
209,-1.27295230753183
209,-1.2721009144663
209,-1.28042929505503
209,-1.26699386516269
209,-1.26643033834549
209,-1.2624104300311
209,-1.29087196142534
209,-1.27349028655263
209,-1.28616860936994
209,-1.27894855738523
209,-1.29915163008401
210,-1.27235565212352
210,-1.29957299519956
210,-1.26893136079262
210,-1.26699689399608
210,-1.27133752153989
210,-1.27309540842826
210,-1.29577782974164
210,-1.28812427218884
210,-1.26602578915821
210,-1.26213769583164
210,-1.27628974779707
210,-1.27016681810409
210,-1.28605401234403
210,-1.27331830162315
210,-1.30421101586266
210,-1.2684592292526
210,-1.28069090737937
210,-1.30470496203024
210,-1.28094208665629
210,-1.31771230070764
210,-1.28130775427798
210,-1.26519376901863
211,-1.28727438499789
211,-1.26737633474072
211,-1.27561283938165
211,-1.2985899794576
211,-1.27646070705014
211,-1.2767686147974
211,-1.26954986051991
211,-1.28484208973954
211,-1.27801255325445
211,-1.29001327003185
211,-1.27352456695468
211,-1.28875565665077
211,-1.27859792825351
211,-1.29940611429029
211,-1.27646027498516
211,-1.28384923309343
211,-1.27836379268066
211,-1.30298194752074
211,-1.27431178938522
211,-1.26111535158425
211,-1.3087337084872
211,-1.26631062466547
211,-1.26113347151662
212,-1.26445576383183
212,-1.29373024192014
212,-1.26273088724351
212,-1.28133689143418
212,-1.26207059607695
212,-1.26425039810668
212,-1.29397292500734
212,-1.29107802005278
212,-1.26669232865139
212,-1.28417916523982
212,-1.27263426979181
212,-1.26145646254352
212,-1.29813036610085
212,-1.26680666641876
212,-1.28599425533815
212,-1.27247626439586
212,-1.26617225848681
212,-1.29125457492413
212,-1.30968574282041
212,-1.26384471757104
212,-1.26752870336095
212,-1.27111974237477
212,-1.28031674800845
213,-1.26323609521005
213,-1.31765660369509
213,-1.27606347844452
213,-1.30069405078624
213,-1.3111929622821
213,-1.27672267401468
213,-1.26824591100569
213,-1.26972920924773
213,-1.27201726313431
213,-1.30320422111511
213,-1.27746933057972
213,-1.27433374961365
213,-1.30304737749271
213,-1.28283982734341
213,-1.26921952377068
213,-1.27292890827331
213,-1.28615015991442
213,-1.28880749180497
213,-1.26988431583241
213,-1.27507876684169
213,-1.28459967764088
213,-1.26206988388241
213,-1.31417541552593
214,-1.27108905772356
214,-1.2637507980087
214,-1.28176199769095
214,-1.28963390375902
214,-1.27288090931219
214,-1.26294237054503
214,-1.269692827758
214,-1.27653246811148
214,-1.27272845718064
214,-1.27577786202756
214,-1.2764592868754
214,-1.27800741808963
214,-1.27133468583166
214,-1.26673697603967
214,-1.2927126357501
214,-1.26790576809127
214,-1.28409530268681
214,-1.26702043516234
214,-1.27598389787893
214,-1.26140989969475
214,-1.32027372301396
214,-1.27720356614499
215,-1.2690751383674
215,-1.28562554531985
215,-1.26627133777245
215,-1.26577122879217
215,-1.28350993725633
215,-1.26811751886079
215,-1.27597318725249
215,-1.26497874305617
215,-1.27751452940926
215,-1.26741008027547
215,-1.26305234608304
215,-1.26984435257955
215,-1.26966284894295
215,-1.29051686908491
215,-1.27367997219101
215,-1.26138174394289
215,-1.28056847642774
215,-1.27423840101494
215,-1.27598039572602
215,-1.2747345744138
215,-1.26221151593643
215,-1.28216055104491
215,-1.26159173548578
216,-1.26912905326282
216,-1.29548352810998
216,-1.29097472444789
216,-1.32126384344035
216,-1.2639508847268
216,-1.26808383978977
216,-1.27160598111017
216,-1.27572044826539
216,-1.27388440036226
216,-1.28569619126733
216,-1.32690302153678
216,-1.26311887775556
216,-1.2853744888398
216,-1.27962882685493
216,-1.2739104780012
216,-1.26999527081245
216,-1.26310552823049
216,-1.27385751966139
216,-1.30567345765296
216,-1.26824527483086
216,-1.28053928662788
216,-1.26857777008686
217,-1.28319255296785
217,-1.28014066171873
217,-1.27116320897899
217,-1.26844851487699
217,-1.29133479657832
217,-1.28684835558631
217,-1.29148230359177
217,-1.29115925941993
217,-1.29133156419177
217,-1.26469240470272
217,-1.28569725888696
217,-1.26972463802483
217,-1.27023032958003
217,-1.26178315845044
217,-1.2812760151277
217,-1.26848035361788
217,-1.27473614738672
217,-1.26941777497612
217,-1.27201316477439
217,-1.27117934002511
217,-1.3021368288176
217,-1.27085661100724
217,-1.28362803917837
218,-1.27728114404965
218,-1.2995811446513
218,-1.2630090916543
218,-1.26222690596166
218,-1.29875687213837
218,-1.27042674823407
218,-1.2840333812284
218,-1.26813709202323
218,-1.30025038514437
218,-1.29553705970357
218,-1.28031137695893
218,-1.26906144314419
218,-1.27147073918279
218,-1.28815869702109
218,-1.2999998991962
218,-1.28099630651036
218,-1.28489412378731
218,-1.27186155197717
218,-1.30717796005369
218,-1.30036180151252
218,-1.26476799276833
219,-1.2773393741464
219,-1.30302610578575
219,-1.28130816515627
219,-1.31867581943339
219,-1.28447264504868
219,-1.27798673783619
219,-1.2661228483445
219,-1.26523779231711
219,-1.29115843988917
219,-1.27477710598923
219,-1.29029286492019
219,-1.26676999580551
219,-1.28616366674778
219,-1.28913346964604
219,-1.27576144185071
219,-1.27282852682725
219,-1.26937759213504
219,-1.27661378634123
219,-1.31979325580529
219,-1.26879573730703
219,-1.26958599799356
219,-1.26942923541732
220,-1.27219825940525
220,-1.27538037334471
220,-1.27503791159771
220,-1.28479137366129
220,-1.27764615530352
220,-1.29945299603641
220,-1.27295984799281
220,-1.26758267235313
220,-1.30369263126721
220,-1.28397792422601
220,-1.27111281303323
220,-1.30260040662779
220,-1.26978764533885
220,-1.26490442743163
220,-1.26245465254466
220,-1.27056142006908
220,-1.26851781989488
220,-1.26610733145793
220,-1.27239920537842
220,-1.26233929567993
220,-1.27991671998367
220,-1.28418424084095
221,-1.30865869293658
221,-1.26457730210692
221,-1.26986998264853
221,-1.26761022133801
221,-1.2746223619156
221,-1.29638452343428
221,-1.27863838623192
221,-1.28469204186411
221,-1.27307165831441
221,-1.27157573906493
221,-1.2807615438324
221,-1.26807951093946
221,-1.27255773626531
221,-1.26607640257852
221,-1.28659566683703
221,-1.26864271956021
221,-1.2870558985012
221,-1.27733418914644
221,-1.26413594603979
221,-1.2663871979777
221,-1.26383497365424
221,-1.34022724342349
222,-1.30614528840317
222,-1.2606561674646
222,-1.26800868015613
222,-1.26396540215714
222,-1.27107807638353
222,-1.27776144429234
222,-1.28322709826228
222,-1.29003743805039
222,-1.27570305719747
222,-1.26469486819191
222,-1.27102341787318
222,-1.28687668827339
222,-1.29533570900424
222,-1.27554883728605
222,-1.26828397309026
222,-1.29123794225761
222,-1.27738243704125
222,-1.26926267667598
222,-1.28737348906755
222,-1.27159824260572
222,-1.28922617007057
222,-1.27533285727645
223,-1.27967236885734
223,-1.29843618294886
223,-1.26936611515138
223,-1.26299358448012
223,-1.2944158717333
223,-1.28813201888345
223,-1.27406321495239
223,-1.27531566071506
223,-1.28009496529711
223,-1.27556936965478
223,-1.26470195138397
223,-1.2816451350604
223,-1.27649098574558
223,-1.28571902236184
223,-1.2720581774469
223,-1.26262436615708
223,-1.26175357173875
223,-1.28278695786455
223,-1.27206770583186
223,-1.27477186096023
223,-1.28122646342371
223,-1.27324405095544
224,-1.27604347333262
224,-1.31290434339158
224,-1.26822302788919
224,-1.2659822244166
224,-1.26443480086017
224,-1.26199293117935
224,-1.27406041916648
224,-1.27677227042148
224,-1.27104618247277
224,-1.27312576168938
224,-1.30188774743077
224,-1.29464780795318
224,-1.27600998711465
224,-1.28043127705021
224,-1.27766802295937
224,-1.2642203134797
224,-1.27011462096491
224,-1.2786434491839
224,-1.28417010475864
224,-1.28840134864463
225,-1.27594446786353
225,-1.29298639005655
225,-1.29174351134223
225,-1.28899000157392
225,-1.27652333546087
225,-1.27789891764087
225,-1.27806493303991
225,-1.27030410907534
225,-1.28003946819129
225,-1.26395398095574
225,-1.29073603059254
225,-1.26667028721042
225,-1.26863097845452
225,-1.26616299098672
225,-1.26802948674848
225,-1.27609689901368
225,-1.27383785434732
225,-1.27348726517753
225,-1.26227227730997
225,-1.26771285524364
225,-1.27290324457272
225,-1.27570219802903
226,-1.29120940518477
226,-1.26710630419825
226,-1.27614090995606
226,-1.29281728929438
226,-1.27819660961298
226,-1.28614301167673
226,-1.27416419304922
226,-1.28646361020488
226,-1.27419255214545
226,-1.26195670607795
226,-1.2661738594159
226,-1.28910676541004
226,-1.26877792837094
226,-1.27713428323772
226,-1.27792030494585
226,-1.26731003691008
226,-1.29064393600645
226,-1.27533987796381
226,-1.2912990209903
226,-1.31189730310405
226,-1.28306280229573
226,-1.26968127242569
227,-1.27020101641899
227,-1.28371865217035
227,-1.27911958565251
227,-1.28389128665772
227,-1.33210186419564
227,-1.28815523935897
227,-1.26665140607496
227,-1.27161483932046
227,-1.27222076851937
227,-1.27948327395397
227,-1.2648618249992
227,-1.26725860257935
227,-1.26645389739593
227,-1.27033546838026
227,-1.28229806886232
227,-1.27159395683007
227,-1.29132569247158
227,-1.27940054620134
227,-1.30347816737768
227,-1.268879385091
227,-1.27416029653109
227,-1.2682983276016
228,-1.27242726995874
228,-1.27670845290763
228,-1.269113806848
228,-1.2606854225858
228,-1.27051380999149
228,-1.27887913049694
228,-1.27491578871704
228,-1.27659059127661
228,-1.27678547204708
228,-1.26208466214571
228,-1.26269423834488
228,-1.31040026626096
228,-1.27064984543365
228,-1.26628472429882
228,-1.26157754259142
228,-1.26824954149207
228,-1.27120187352155
228,-1.3247103882501
228,-1.27312067794475
228,-1.27605847401188
228,-1.29488360577683
229,-1.26711887015676
229,-1.29479592524376
229,-1.27195644071427
229,-1.27675125370196
229,-1.27355459895168
229,-1.27175122713285
229,-1.26368059937978
229,-1.30082541914163
229,-1.27126794969181
229,-1.2733585021199
229,-1.27594728288452
229,-1.27661226879696
229,-1.27940832667193
229,-1.27353313938206
229,-1.28442304098998
229,-1.26783212426499
229,-1.27352901178401
229,-1.26854703049863
229,-1.26721831202964
229,-1.26228395606576
229,-1.33517856573061
230,-1.26656787281334
230,-1.30634561753763
230,-1.26088467229427
230,-1.28958890730675
230,-1.2916836216195
230,-1.26895336779135
230,-1.27486691801106
230,-1.29653240569336
230,-1.28764546017845
230,-1.26565848913761
230,-1.27384594326258
230,-1.26536175517368
230,-1.34388915642031
230,-1.27093460558746
230,-1.26502324806907
230,-1.262566902993
230,-1.27210004152201
230,-1.27257739840946
230,-1.27082461380903
230,-1.26525138183363
230,-1.27271820802396
231,-1.26549442170685
231,-1.2751351548698
231,-1.30414509227507
231,-1.27253656637093
231,-1.26422401230418
231,-1.29257404727485
231,-1.27374718176805
231,-1.26962986016476
231,-1.28420708022077
231,-1.26770094763989
231,-1.28172926260649
231,-1.26130127296387
231,-1.26344139071178
231,-1.26791849622486
231,-1.26209624559526
231,-1.26546712004932
231,-1.26966146431778
231,-1.28298655575453
231,-1.26316801078745
231,-1.26929518692702
231,-1.27318006968909
232,-1.26504179583107
232,-1.26690766813278
232,-1.27904599622643
232,-1.29274526816882
232,-1.33730738366598
232,-1.29813821177133
232,-1.29404778922237
232,-1.26541431528089
232,-1.30966833157409
232,-1.28306317165195
232,-1.27100447506125
232,-1.29342024361569
232,-1.30272259587979
232,-1.29274656851424
232,-1.26891455543868
232,-1.27679789963284
232,-1.28376183614263
232,-1.27126026079656
232,-1.27432293768561
232,-1.29726802517311
232,-1.26375736131114
233,-1.27372968669349
233,-1.28581640273507
233,-1.26413953317757
233,-1.29547698266955
233,-1.27182061102748
233,-1.28400042812329
233,-1.28051320897242
233,-1.26565254536015
233,-1.27517027569105
233,-1.26957668678248
233,-1.26583432435306
233,-1.28566469207463
233,-1.27194365713845
233,-1.27284090773761
233,-1.27899364316042
233,-1.26352083398311
233,-1.30027375887695
233,-1.26586798357279
233,-1.26635389220324
233,-1.27470785107365
233,-1.26750605582826
234,-1.27142573976933
234,-1.2662906593056
234,-1.26505993682978
234,-1.26491803464445
234,-1.29951157201113
234,-1.26072653456634
234,-1.2696610154425
234,-1.27858590250109
234,-1.26083285902158
234,-1.2891905948655
234,-1.265282100277
234,-1.26276192554767
234,-1.27721835935855
234,-1.30225967847848
234,-1.26608186020842
234,-1.294153060334
234,-1.26551389239389
234,-1.27745505271257
234,-1.26279444621799
234,-1.26462879032922
234,-1.28030208577876
235,-1.27208642234696
235,-1.3008976758588
235,-1.27755103222865
235,-1.26338288548212
235,-1.26885891814319
235,-1.28172493086173
235,-1.27207217966308
235,-1.27591475182752
235,-1.27857496323464
235,-1.28820609314976
235,-1.27529299369573
235,-1.27637619485041
235,-1.27100264525339
235,-1.28832964620993
235,-1.2630501553743
235,-1.27332278188168
235,-1.28105636709715
235,-1.29664649151203
235,-1.27601657236501
235,-1.27662121155737
235,-1.26578661675559
236,-1.26196819509865
236,-1.26762509197644
236,-1.28814139919595
236,-1.29672826619434
236,-1.26478913779652
236,-1.28417009810656
236,-1.30322486040439
236,-1.26906652123932
236,-1.26514255484993
236,-1.29629879314516
236,-1.27875149867817
236,-1.29021925991997
236,-1.30205620801331
236,-1.26831330242465
236,-1.29826655102125
236,-1.29270888700765
236,-1.28952595462502
236,-1.26679922998279
236,-1.26417198108365
236,-1.26347466164248
236,-1.28313901388147
237,-1.26860692030355
237,-1.27187230932089
237,-1.26601085999744
237,-1.27680793148636
237,-1.30818566752662
237,-1.27593453638877
237,-1.2651078299139
237,-1.28959141759824
237,-1.27636747031969
237,-1.27820478169417
237,-1.2737199581857
237,-1.26505097635018
237,-1.26578298130714
237,-1.28330486958787
237,-1.28771529407944
237,-1.28477692773274
237,-1.28065964390226
237,-1.26462048372991
237,-1.26917325383759
237,-1.27876754041387
237,-1.2681054512295
238,-1.27237156829935
238,-1.27352480449523
238,-1.26761775379867
238,-1.28169153078956
238,-1.28688633676189
238,-1.27610350524506
238,-1.27292483207446
238,-1.27192221404708
238,-1.27939899272818
238,-1.27278457102436
238,-1.26340348648586
238,-1.28367514667348
238,-1.26706646527476
238,-1.26268156911479
238,-1.27225811791652
238,-1.2715273633979
238,-1.28724226316066
238,-1.28572470632258
238,-1.26064725746897
238,-1.28553373946669
238,-1.27730660736442
239,-1.28167869234264
239,-1.29410222991162
239,-1.27138668594748
239,-1.26759686531836
239,-1.27140956475257
239,-1.28966149868802
239,-1.28051646343547
239,-1.26310692678841
239,-1.26802128549282
239,-1.2735267445094
239,-1.28541834930201
239,-1.27883248575648
239,-1.26117715880175
239,-1.29074960857929
239,-1.26995320496946
239,-1.28191817444209
239,-1.27283415075067
239,-1.26948385769136
239,-1.2772515540055
240,-1.26512310647653
240,-1.26763063416917
240,-1.28950597165303
240,-1.26268953797206
240,-1.26208077378157
240,-1.28644312524895
240,-1.27836146435448
240,-1.26093656232678
240,-1.32253482910775
240,-1.28510650620284
240,-1.27120350423582
240,-1.26415379939848
240,-1.27610498407077
240,-1.26655430339156
240,-1.26179595487861
240,-1.26832790516528
240,-1.26188499879375
240,-1.26585260106942
240,-1.26639877785983
240,-1.27760153291663
241,-1.29623539376548
241,-1.26726321678046
241,-1.27795360266051
241,-1.2630406464576
241,-1.26474058749755
241,-1.26926569865566
241,-1.26810747972607
241,-1.26329942842229
241,-1.27311822386031
241,-1.2629182634933
241,-1.29896716263803
241,-1.27366149253069
241,-1.27092751766371
241,-1.26610403349804
241,-1.26773496351731
241,-1.27943457019554
241,-1.26859291202942
241,-1.27685127484358
241,-1.27445098260079
241,-1.28570631089824
242,-1.26808530923394
242,-1.27677485739783
242,-1.28872889268546
242,-1.27409890085864
242,-1.26355459416658
242,-1.28230612273101
242,-1.26727192990749
242,-1.27397113731609
242,-1.2803600333946
242,-1.28892258619566
242,-1.29601124602773
242,-1.27118840571367
242,-1.27646325193121
242,-1.26932139671744
242,-1.28594040900386
242,-1.29816540057961
242,-1.28266139663083
242,-1.27246268360877
242,-1.28174538733591
242,-1.28060018651159
243,-1.26374219872189
243,-1.28169338498838
243,-1.2636749569968
243,-1.2738956985475
243,-1.27357045450774
243,-1.27011371597283
243,-1.27685527281942
